0  0.0
2.27272727273  7.65228037955e-005
4.54545454545  0.000153045607591
4.96828752643  0.0338373160783
6.44820295983  0.0709241819178
7.71670190275  0.123155444509
8.93234672304  0.187169439284
9.98942917548  0.269696613777
11.0465116279  0.358957795004
12.2621564482  0.453274820082
12.9492600423  0.502119503705
13.689217759  0.53749795346
14.5348837209  0.577930467465
15.6976744186  0.611639652337
17.0190274841  0.638620169276
18.7632135307  0.65383041123
20.5602536998  0.660624924367
22.5158562368  0.665741274621
25.2642706131  0.665833813825
29.8625792812  0.665988639033
34.3023255814  0.66613812544
39.4820295983  0.666312526249
45.4016913319  0.668195343142
49.8942917548  0.66834660915
